Commodity,Country,weeklyExports,grossNewSales,Date
Corn,SPAIN,0,0,2013-11-14
Corn,SYRIA,0,0,2013-11-14
Corn,LEBANON,0,0,2013-11-14
Corn,ISRAEL,0,0,2013-11-14
Corn,JORDAN,0,0,2013-11-14
Corn,SAUDI ARABIA,0,0,2013-11-14
Corn,UNITED ARAB EMIRATES,0,0,2013-11-14
Corn,OMAN,0,0,2013-11-14
Corn,VIETNAM,541,541,2013-11-14
Corn,MALAYSIA,0,0,2013-11-14
Corn,SINGAPORE,0,0,2013-11-14
Corn,INDONESIA,0,0,2013-11-14
Corn,PHILIPPINES,0,0,2013-11-14
Corn,"CHINA, PEOPLES REPUBLIC OF",162956,10579,2013-11-14
Corn,"KOREA, REPUBLIC OF",766,120,2013-11-14
Corn,HONG KONG,294,250,2013-11-14
Corn,TAIWAN,8982,8337,2013-11-14
Corn,JAPAN,86490,368343,2013-11-14
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-11-14
Corn,MOROCCO,0,0,2013-11-14
Corn,EGYPT,0,60000,2013-11-14
Corn,UNKNOWN,0,182000,2013-11-14
Corn,CANADA,1803,1047,2013-11-21
Corn,MEXICO,176203,103013,2013-11-21
Corn,GUATEMALA,0,0,2013-11-21
Corn,EL SALVADOR,29900,29900,2013-11-21
Corn,HONDURAS,0,850,2013-11-21
Corn,NICARAGUA,0,1200,2013-11-21
Corn,COSTA RICA,16281,0,2013-11-21
Corn,PANAMA,0,0,2013-11-21
Corn,CUBA,0,0,2013-11-21
Corn,JAMAICA,0,0,2013-11-21
Corn,HAITI,0,0,2013-11-21
Corn,DOMINICAN REPUBLIC,0,0,2013-11-21
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-11-21
Corn,BARBADOS,0,0,2013-11-21
Corn,TRINIDAD AND TOBAGO,4100,4400,2013-11-21
Corn,FRENCH WEST INDIES,0,0,2013-11-21
Corn,COLOMBIA,25847,1447,2013-11-21
Corn,VENEZUELA,0,0,2013-11-21
Corn,GUYANA,4740,80,2013-11-21
Corn,SURINAM,1500,460,2013-11-21
Corn,ECUADOR,0,0,2013-11-21
Corn,PERU,32945,73445,2013-11-21
Corn,UNITED KINGDOM,0,0,2013-11-21
Corn,SPAIN,0,0,2013-11-21
Corn,SYRIA,0,0,2013-11-21
Corn,ISRAEL,0,0,2013-11-21
Corn,SAUDI ARABIA,0,0,2013-11-21
Corn,UNITED ARAB EMIRATES,0,22,2013-11-21
Corn,OMAN,0,0,2013-11-21
Corn,BAHRAIN,0,0,2013-11-21
Corn,VIETNAM,0,0,2013-11-21
Corn,MALAYSIA,317,630,2013-11-21
Corn,SINGAPORE,0,0,2013-11-21
Corn,INDONESIA,0,0,2013-11-21
Corn,PHILIPPINES,0,0,2013-11-21
Corn,"CHINA, PEOPLES REPUBLIC OF",208676,134851,2013-11-21
Corn,"KOREA, REPUBLIC OF",100,181246,2013-11-21
Corn,HONG KONG,721,253,2013-11-21
Corn,TAIWAN,24044,18669,2013-11-21
Corn,JAPAN,171794,129254,2013-11-21
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-11-21
Corn,MOROCCO,0,0,2013-11-21
Corn,EGYPT,0,0,2013-11-21
Corn,UNKNOWN,0,406314,2013-11-21
Corn,CANADA,1303,571,2013-11-28
Corn,MEXICO,172425,63950,2013-11-28
Corn,GUATEMALA,20895,254,2013-11-28
Corn,EL SALVADOR,916,1297,2013-11-28
Corn,HONDURAS,0,2935,2013-11-28
Corn,NICARAGUA,0,0,2013-11-28
Corn,COSTA RICA,0,127,2013-11-28
Corn,PANAMA,18899,879,2013-11-28
Corn,CUBA,0,100000,2013-11-28
Corn,JAMAICA,2081,0,2013-11-28
Corn,HAITI,0,0,2013-11-28
Corn,DOMINICAN REPUBLIC,0,0,2013-11-28
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-11-28
Corn,BARBADOS,0,0,2013-11-28
Corn,TRINIDAD AND TOBAGO,0,0,2013-11-28
Corn,FRENCH WEST INDIES,0,4000,2013-11-28
Corn,COLOMBIA,9865,1175,2013-11-28
Corn,VENEZUELA,16000,28000,2013-11-28
Corn,GUYANA,0,0,2013-11-28
Corn,SURINAM,0,0,2013-11-28
Corn,ECUADOR,0,0,2013-11-28
Corn,PERU,0,30000,2013-11-28
Corn,UNITED KINGDOM,0,0,2013-11-28
Corn,SPAIN,0,0,2013-11-28
Corn,SYRIA,0,0,2013-11-28
Corn,ISRAEL,0,0,2013-11-28
Corn,SAUDI ARABIA,0,0,2013-11-28
Corn,UNITED ARAB EMIRATES,0,0,2013-11-28
Corn,OMAN,0,0,2013-11-28
Corn,VIETNAM,557,557,2013-11-28
Corn,MALAYSIA,0,0,2013-11-28
Corn,SINGAPORE,0,0,2013-11-28
Corn,INDONESIA,0,0,2013-11-28
Corn,PHILIPPINES,0,0,2013-11-28
Corn,"CHINA, PEOPLES REPUBLIC OF",275763,60630,2013-11-28
Corn,"KOREA, REPUBLIC OF",66852,131047,2013-11-28
Corn,HONG KONG,734,443,2013-11-28
Corn,TAIWAN,13410,4115,2013-11-28
Corn,JAPAN,130244,49126,2013-11-28
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-11-28
Corn,MOROCCO,0,0,2013-11-28
Corn,EGYPT,0,0,2013-11-28
Corn,UNKNOWN,0,207192,2013-11-28
Corn,CANADA,1498,390,2013-12-05
Corn,MEXICO,278076,539095,2013-12-05
Corn,GUATEMALA,21767,1524,2013-12-05
Corn,EL SALVADOR,0,8000,2013-12-05
Corn,HONDURAS,11000,2888,2013-12-05
Corn,NICARAGUA,4596,0,2013-12-05
Corn,COSTA RICA,11065,0,2013-12-05
Corn,PANAMA,0,2700,2013-12-05
Corn,CUBA,0,0,2013-12-05
Corn,JAMAICA,4664,364,2013-12-05
Corn,HAITI,0,0,2013-12-05
Corn,DOMINICAN REPUBLIC,0,0,2013-12-05
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-12-05
Corn,BARBADOS,0,0,2013-12-05
Corn,TRINIDAD AND TOBAGO,0,5000,2013-12-05
Corn,FRENCH WEST INDIES,0,1000,2013-12-05
Corn,COLOMBIA,31500,1500,2013-12-05
Corn,VENEZUELA,49087,20087,2013-12-05
Corn,GUYANA,0,0,2013-12-05
Corn,SURINAM,0,0,2013-12-05
Corn,ECUADOR,0,0,2013-12-05
Corn,PERU,60059,63459,2013-12-05
Corn,UNITED KINGDOM,0,2000,2013-12-05
Corn,SPAIN,0,0,2013-12-05
Corn,SYRIA,0,0,2013-12-05
Corn,ISRAEL,0,0,2013-12-05
Corn,SAUDI ARABIA,0,0,2013-12-05
Corn,UNITED ARAB EMIRATES,22,0,2013-12-05
Corn,OMAN,0,0,2013-12-05
Corn,VIETNAM,0,0,2013-12-05
Corn,MALAYSIA,0,0,2013-12-05
Corn,SINGAPORE,0,0,2013-12-05
Corn,INDONESIA,0,0,2013-12-05
Corn,PHILIPPINES,160,0,2013-12-05
Corn,"CHINA, PEOPLES REPUBLIC OF",134648,118094,2013-12-05
Corn,"KOREA, REPUBLIC OF",274,360,2013-12-05
Corn,HONG KONG,1311,1211,2013-12-05
Corn,TAIWAN,38146,10500,2013-12-05
Corn,JAPAN,93547,114739,2013-12-05
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-12-05
Corn,MOROCCO,0,0,2013-12-05
Corn,EGYPT,0,0,2013-12-05
Corn,UNKNOWN,0,110272,2013-12-05
Corn,CANADA,1763,146,2013-12-12
Corn,MEXICO,115694,135106,2013-12-12
Corn,GUATEMALA,17700,1250,2013-12-12
Corn,EL SALVADOR,11350,0,2013-12-12
Corn,HONDURAS,6329,2329,2013-12-12
Corn,NICARAGUA,0,0,2013-12-12
Corn,COSTA RICA,0,0,2013-12-12
Corn,PANAMA,0,0,2013-12-12
Corn,CUBA,0,0,2013-12-12
Corn,JAMAICA,11000,0,2013-12-12
Corn,HAITI,0,0,2013-12-12
Corn,DOMINICAN REPUBLIC,0,59000,2013-12-12
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-12-12
Corn,BARBADOS,0,0,2013-12-12
Corn,TRINIDAD AND TOBAGO,0,0,2013-12-12
Corn,FRENCH WEST INDIES,0,0,2013-12-12
Corn,COLOMBIA,88106,47555,2013-12-12
Corn,VENEZUELA,10000,0,2013-12-12
Corn,GUYANA,0,0,2013-12-12
Corn,SURINAM,0,0,2013-12-12
Corn,ECUADOR,0,0,2013-12-12
Corn,PERU,45783,7237,2013-12-12
Corn,CHILE,0,0,2013-12-12
Corn,UNITED KINGDOM,0,0,2013-12-12
Corn,SPAIN,0,0,2013-12-12
Corn,SYRIA,0,0,2013-12-12
Corn,ISRAEL,0,0,2013-12-12
Corn,SAUDI ARABIA,0,0,2013-12-12
Corn,UNITED ARAB EMIRATES,0,0,2013-12-12
Corn,OMAN,0,0,2013-12-12
Corn,VIETNAM,0,0,2013-12-12
Corn,MALAYSIA,324,0,2013-12-12
Corn,SINGAPORE,0,0,2013-12-12
Corn,INDONESIA,9245,0,2013-12-12
Corn,PHILIPPINES,163,0,2013-12-12
Corn,"CHINA, PEOPLES REPUBLIC OF",244200,8686,2013-12-12
Corn,"KOREA, REPUBLIC OF",62971,2379,2013-12-12
Corn,HONG KONG,245,97,2013-12-12
Corn,TAIWAN,12504,99824,2013-12-12
Corn,JAPAN,54718,18455,2013-12-12
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-12-12
Corn,MOROCCO,0,0,2013-12-12
Corn,EGYPT,0,0,2013-12-12
Corn,UNKNOWN,0,479560,2013-12-12
Corn,CANADA,1916,3936,2013-12-19
Corn,MEXICO,289780,253190,2013-12-19
Corn,GUATEMALA,0,508,2013-12-19
Corn,EL SALVADOR,10448,4622,2013-12-19
Corn,HONDURAS,10238,3187,2013-12-19
Corn,NICARAGUA,7276,750,2013-12-19
Corn,COSTA RICA,11193,0,2013-12-19
Corn,PANAMA,17850,630,2013-12-19
Corn,CUBA,0,0,2013-12-19
Corn,JAMAICA,0,2500,2013-12-19
Corn,HAITI,0,0,2013-12-19
Corn,DOMINICAN REPUBLIC,0,0,2013-12-19
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-12-19
Corn,BARBADOS,0,0,2013-12-19
Corn,TRINIDAD AND TOBAGO,0,0,2013-12-19
Corn,FRENCH WEST INDIES,0,0,2013-12-19
Corn,COLOMBIA,102178,61536,2013-12-19
Corn,VENEZUELA,0,87000,2013-12-19
Corn,GUYANA,0,0,2013-12-19
Corn,SURINAM,0,0,2013-12-19
Corn,ECUADOR,0,0,2013-12-19
Corn,PERU,26150,65150,2013-12-19
Corn,UNITED KINGDOM,0,0,2013-12-19
Corn,SPAIN,0,0,2013-12-19
Corn,SYRIA,0,0,2013-12-19
Corn,ISRAEL,0,0,2013-12-19
Corn,SAUDI ARABIA,65999,6024,2013-12-19
Corn,UNITED ARAB EMIRATES,0,0,2013-12-19
Corn,OMAN,0,0,2013-12-19
Corn,VIETNAM,59196,59196,2013-12-19
Corn,MALAYSIA,0,0,2013-12-19
Corn,SINGAPORE,0,0,2013-12-19
Corn,INDONESIA,0,0,2013-12-19
Corn,PHILIPPINES,102,0,2013-12-19
Corn,"CHINA, PEOPLES REPUBLIC OF",140338,74078,2013-12-19
Corn,"KOREA, REPUBLIC OF",122175,310271,2013-12-19
Corn,HONG KONG,206,702,2013-12-19
Corn,TAIWAN,64883,62298,2013-12-19
Corn,JAPAN,235354,285532,2013-12-19
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-12-19
Corn,MOROCCO,0,0,2013-12-19
Corn,ALGERIA,0,0,2013-12-19
Corn,EGYPT,118655,118655,2013-12-19
Corn,UNKNOWN,0,234672,2013-12-19
Corn,CANADA,129,0,2013-12-26
Corn,MEXICO,120514,79026,2013-12-26
Corn,GUATEMALA,21579,34239,2013-12-26
Corn,EL SALVADOR,9700,39,2013-12-26
Corn,HONDURAS,0,3669,2013-12-26
Corn,NICARAGUA,0,1200,2013-12-26
Corn,COSTA RICA,26180,2540,2013-12-26
Corn,PANAMA,0,0,2013-12-26
Corn,CUBA,0,0,2013-12-26
Corn,JAMAICA,0,12000,2013-12-26
Corn,HAITI,0,0,2013-12-26
Corn,DOMINICAN REPUBLIC,0,41000,2013-12-26
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2013-12-26
Corn,BARBADOS,0,0,2013-12-26
Corn,TRINIDAD AND TOBAGO,0,0,2013-12-26
Corn,FRENCH WEST INDIES,0,9000,2013-12-26
Corn,COLOMBIA,38500,3500,2013-12-26
Corn,VENEZUELA,17000,9000,2013-12-26
Corn,GUYANA,0,0,2013-12-26
Corn,SURINAM,0,0,2013-12-26
Corn,ECUADOR,0,0,2013-12-26
Corn,PERU,62492,10652,2013-12-26
Corn,UNITED KINGDOM,19,0,2013-12-26
Corn,SPAIN,0,0,2013-12-26
Corn,SYRIA,0,0,2013-12-26
Corn,ISRAEL,0,0,2013-12-26
Corn,SAUDI ARABIA,0,0,2013-12-26
Corn,UNITED ARAB EMIRATES,0,0,2013-12-26
Corn,OMAN,0,0,2013-12-26
Corn,VIETNAM,0,0,2013-12-26
Corn,MALAYSIA,619,30,2013-12-26
Corn,SINGAPORE,0,0,2013-12-26
Corn,INDONESIA,0,0,2013-12-26
Corn,PHILIPPINES,0,0,2013-12-26
Corn,"CHINA, PEOPLES REPUBLIC OF",154879,65589,2013-12-26
Corn,"KOREA, REPUBLIC OF",198918,14003,2013-12-26
Corn,HONG KONG,624,378,2013-12-26
Corn,TAIWAN,9173,1550,2013-12-26
Corn,JAPAN,184049,106497,2013-12-26
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2013-12-26
Corn,MOROCCO,0,0,2013-12-26
Corn,EGYPT,0,0,2013-12-26
Corn,UNKNOWN,0,180000,2013-12-26
Corn,CANADA,3534,69,2014-01-02
Corn,MEXICO,151007,74543,2014-01-02
Corn,GUATEMALA,0,1016,2014-01-02
Corn,EL SALVADOR,0,0,2014-01-02
Corn,HONDURAS,0,0,2014-01-02
Corn,NICARAGUA,0,0,2014-01-02
Corn,COSTA RICA,0,0,2014-01-02
Corn,PANAMA,0,0,2014-01-02
Corn,CUBA,0,0,2014-01-02
Corn,JAMAICA,20725,1125,2014-01-02
Corn,HAITI,5500,0,2014-01-02
Corn,DOMINICAN REPUBLIC,0,0,2014-01-02
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2014-01-02
Corn,BARBADOS,0,4500,2014-01-02
Corn,TRINIDAD AND TOBAGO,0,0,2014-01-02
Corn,FRENCH WEST INDIES,0,0,2014-01-02
Corn,COLOMBIA,36258,3541,2014-01-02
Corn,VENEZUELA,0,0,2014-01-02
Corn,GUYANA,0,0,2014-01-02
Corn,SURINAM,0,0,2014-01-02
Corn,ECUADOR,0,0,2014-01-02
Corn,PERU,0,2500,2014-01-02
Corn,UNITED KINGDOM,0,0,2014-01-02
Corn,SPAIN,0,0,2014-01-02
Corn,SYRIA,0,0,2014-01-02
Corn,ISRAEL,0,0,2014-01-02
Corn,SAUDI ARABIA,63079,0,2014-01-02
Corn,UNITED ARAB EMIRATES,0,0,2014-01-02
Corn,OMAN,0,0,2014-01-02
Corn,VIETNAM,0,0,2014-01-02
Corn,MALAYSIA,0,0,2014-01-02
Corn,SINGAPORE,0,0,2014-01-02
Corn,INDONESIA,0,0,2014-01-02
Corn,PHILIPPINES,205,0,2014-01-02
Corn,"CHINA, PEOPLES REPUBLIC OF",92609,70051,2014-01-02
Corn,"KOREA, REPUBLIC OF",0,0,2014-01-02
Corn,HONG KONG,460,177,2014-01-02
Corn,TAIWAN,6687,1909,2014-01-02
Corn,JAPAN,160234,1284,2014-01-02
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-01-02
Corn,MOROCCO,0,0,2014-01-02
Corn,ALGERIA,0,0,2014-01-02
Corn,EGYPT,0,0,2014-01-02
Corn,UNKNOWN,0,67112,2014-01-02
Corn,CANADA,827,81,2014-01-09
Corn,MEXICO,148933,200562,2014-01-09
Corn,GUATEMALA,14822,17870,2014-01-09
Corn,EL SALVADOR,0,254,2014-01-09
Corn,HONDURAS,0,0,2014-01-09
Corn,NICARAGUA,2746,2746,2014-01-09
Corn,COSTA RICA,15732,1500,2014-01-09
Corn,PANAMA,20739,0,2014-01-09
Corn,CUBA,0,0,2014-01-09
Corn,JAMAICA,2100,0,2014-01-09
Corn,HAITI,0,0,2014-01-09
Corn,DOMINICAN REPUBLIC,19000,0,2014-01-09
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2014-01-09
Corn,BARBADOS,0,0,2014-01-09
Corn,TRINIDAD AND TOBAGO,2969,69,2014-01-09
Corn,FRENCH WEST INDIES,0,650,2014-01-09
Corn,COLOMBIA,34902,23702,2014-01-09
Corn,VENEZUELA,15362,25000,2014-01-09
Corn,GUYANA,0,0,2014-01-09
Corn,SURINAM,0,0,2014-01-09
Corn,ECUADOR,0,0,2014-01-09
Corn,PERU,32999,7737,2014-01-09
Corn,UNITED KINGDOM,0,38,2014-01-09
Corn,SPAIN,0,0,2014-01-09
Corn,SYRIA,0,0,2014-01-09
Corn,ISRAEL,0,0,2014-01-09
Corn,SAUDI ARABIA,0,0,2014-01-09
Corn,UNITED ARAB EMIRATES,0,0,2014-01-09
Corn,OMAN,0,0,2014-01-09
Corn,THAILAND,0,0,2014-01-09
Corn,VIETNAM,0,0,2014-01-09
Corn,MALAYSIA,0,1000,2014-01-09
Corn,SINGAPORE,0,0,2014-01-09
Corn,INDONESIA,0,0,2014-01-09
Corn,PHILIPPINES,41,0,2014-01-09
Corn,"CHINA, PEOPLES REPUBLIC OF",26070,244,2014-01-09
Corn,"KOREA, REPUBLIC OF",58828,58888,2014-01-09
Corn,HONG KONG,1118,489,2014-01-09
Corn,TAIWAN,9747,64822,2014-01-09
Corn,JAPAN,226114,240676,2014-01-09
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-01-09
Corn,MOROCCO,0,0,2014-01-09
Corn,ALGERIA,0,28000,2014-01-09
Corn,EGYPT,41481,265481,2014-01-09
Corn,UNKNOWN,0,360000,2014-01-09
Corn,CANADA,574,2066,2014-01-16
Corn,MEXICO,212771,114171,2014-01-16
Corn,GUATEMALA,20960,2588,2014-01-16
Corn,EL SALVADOR,11428,0,2014-01-16
Corn,HONDURAS,0,0,2014-01-16
Corn,NICARAGUA,0,0,2014-01-16
Corn,COSTA RICA,0,0,2014-01-16
Corn,PANAMA,0,0,2014-01-16
Corn,CUBA,0,0,2014-01-16
Corn,JAMAICA,4611,17511,2014-01-16
Corn,HAITI,0,0,2014-01-16
Corn,DOMINICAN REPUBLIC,15839,8500,2014-01-16
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2014-01-16
Corn,BARBADOS,0,0,2014-01-16
Corn,TRINIDAD AND TOBAGO,0,0,2014-01-16
Corn,FRENCH WEST INDIES,0,0,2014-01-16
Corn,COLOMBIA,71190,10735,2014-01-16
Corn,VENEZUELA,0,0,2014-01-16
Corn,GUYANA,0,0,2014-01-16
Corn,SURINAM,0,0,2014-01-16
Corn,ECUADOR,0,0,2014-01-16
Corn,PERU,140464,0,2014-01-16
Corn,UNITED KINGDOM,0,0,2014-01-16
Corn,IRELAND,0,0,2014-01-16
Corn,SPAIN,0,0,2014-01-16
Corn,SYRIA,0,0,2014-01-16
Corn,ISRAEL,0,0,2014-01-16
Corn,SAUDI ARABIA,0,0,2014-01-16
Corn,UNITED ARAB EMIRATES,0,0,2014-01-16
Corn,OMAN,0,0,2014-01-16
Corn,THAILAND,0,0,2014-01-16
Corn,VIETNAM,0,0,2014-01-16
Corn,MALAYSIA,0,0,2014-01-16
Corn,SINGAPORE,0,0,2014-01-16
Corn,INDONESIA,10336,0,2014-01-16
Corn,PHILIPPINES,225,0,2014-01-16
Corn,"CHINA, PEOPLES REPUBLIC OF",13737,77128,2014-01-16
Corn,"KOREA, REPUBLIC OF",120052,70535,2014-01-16
Corn,HONG KONG,316,656,2014-01-16
Corn,TAIWAN,15850,130959,2014-01-16
Corn,JAPAN,160722,66969,2014-01-16
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-01-16
Corn,MOROCCO,0,0,2014-01-16
Corn,ALGERIA,0,0,2014-01-16
Corn,EGYPT,0,244000,2014-01-16
Corn,UNKNOWN,0,102540,2014-01-16
Corn,CANADA,874,4627,2014-01-23
Corn,MEXICO,230271,28320,2014-01-23
Corn,GUATEMALA,7708,1276,2014-01-23
Corn,EL SALVADOR,7369,3,2014-01-23
Corn,HONDURAS,0,1700,2014-01-23
Corn,NICARAGUA,3987,1902,2014-01-23
Corn,COSTA RICA,12150,43,2014-01-23
Corn,PANAMA,0,0,2014-01-23
Corn,CUBA,0,0,2014-01-23
Corn,JAMAICA,4730,430,2014-01-23
Corn,HAITI,0,0,2014-01-23
Corn,DOMINICAN REPUBLIC,14688,18188,2014-01-23
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2014-01-23
Corn,BARBADOS,0,0,2014-01-23
Corn,TRINIDAD AND TOBAGO,4399,399,2014-01-23
Corn,FRENCH WEST INDIES,0,0,2014-01-23
Corn,COLOMBIA,94413,39963,2014-01-23
Corn,VENEZUELA,0,25000,2014-01-23
Corn,GUYANA,3890,0,2014-01-23
Corn,SURINAM,1400,100,2014-01-23
Corn,ECUADOR,0,0,2014-01-23
Corn,PERU,92182,8000,2014-01-23
Corn,UNITED KINGDOM,0,0,2014-01-23
Corn,IRELAND,0,0,2014-01-23
Corn,SPAIN,60000,270020,2014-01-23
Corn,ITALY,0,0,2014-01-23
Corn,BULGARIA,21,21,2014-01-23
Corn,SYRIA,0,0,2014-01-23
Corn,LEBANON,0,0,2014-01-23
Corn,ISRAEL,0,0,2014-01-23
Corn,SAUDI ARABIA,25,0,2014-01-23
Corn,UNITED ARAB EMIRATES,0,0,2014-01-23
Corn,OMAN,0,0,2014-01-23
Corn,THAILAND,0,0,2014-01-23
Corn,VIETNAM,0,0,2014-01-23
Corn,MALAYSIA,0,0,2014-01-23
Corn,SINGAPORE,0,0,2014-01-23
Corn,INDONESIA,0,0,2014-01-23
Corn,PHILIPPINES,141,0,2014-01-23
Corn,"CHINA, PEOPLES REPUBLIC OF",14314,1557,2014-01-23
Corn,"KOREA, REPUBLIC OF",60647,120000,2014-01-23
Corn,HONG KONG,296,397,2014-01-23
Corn,TAIWAN,8881,74710,2014-01-23
Corn,JAPAN,381740,753035,2014-01-23
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-01-23
Corn,MOROCCO,0,0,2014-01-23
Corn,ALGERIA,0,0,2014-01-23
Corn,EGYPT,0,120000,2014-01-23
Corn,UNKNOWN,0,384392,2014-01-23
Corn,CANADA,1086,966,2014-01-30
Corn,MEXICO,121660,44659,2014-01-30
Corn,GUATEMALA,7576,1262,2014-01-30
Corn,EL SALVADOR,0,0,2014-01-30
Corn,HONDURAS,13999,1799,2014-01-30
Corn,NICARAGUA,0,0,2014-01-30
Corn,COSTA RICA,30554,0,2014-01-30
Corn,PANAMA,1523,73,2014-01-30
Corn,CUBA,0,0,2014-01-30
Corn,JAMAICA,12163,163,2014-01-30
Corn,HAITI,0,0,2014-01-30
Corn,DOMINICAN REPUBLIC,0,46250,2014-01-30
Corn,LEEWARD-WINDWARD ISLANDS,2000,200,2014-01-30
Corn,BARBADOS,6320,1164,2014-01-30
Corn,TRINIDAD AND TOBAGO,0,5000,2014-01-30
Corn,FRENCH WEST INDIES,0,0,2014-01-30
Corn,COLOMBIA,29532,53839,2014-01-30
Corn,VENEZUELA,32000,7000,2014-01-30
Corn,GUYANA,0,0,2014-01-30
Corn,SURINAM,0,0,2014-01-30
Corn,ECUADOR,0,0,2014-01-30
Corn,PERU,27573,1000,2014-01-30
Corn,UNITED KINGDOM,0,0,2014-01-30
Corn,IRELAND,0,0,2014-01-30
Corn,SPAIN,20,280000,2014-01-30
Corn,ITALY,0,0,2014-01-30
Corn,BULGARIA,0,0,2014-01-30
Corn,SYRIA,0,0,2014-01-30
Corn,ISRAEL,0,0,2014-01-30
Corn,SAUDI ARABIA,0,0,2014-01-30
Corn,UNITED ARAB EMIRATES,0,0,2014-01-30
Corn,OMAN,0,0,2014-01-30
Corn,THAILAND,0,0,2014-01-30
Corn,VIETNAM,63127,78127,2014-01-30
Corn,MALAYSIA,0,0,2014-01-30
Corn,SINGAPORE,0,0,2014-01-30
Corn,INDONESIA,0,0,2014-01-30
Corn,PHILIPPINES,82,0,2014-01-30
Corn,"CHINA, PEOPLES REPUBLIC OF",5921,234467,2014-01-30
Corn,"KOREA, REPUBLIC OF",40,0,2014-01-30
Corn,HONG KONG,163,225,2014-01-30
Corn,TAIWAN,137021,9180,2014-01-30
Corn,JAPAN,254986,648172,2014-01-30
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-01-30
Corn,MOROCCO,0,7000,2014-01-30
Corn,ALGERIA,0,0,2014-01-30
Corn,EGYPT,0,0,2014-01-30
Corn,KENYA,0,0,2014-01-30
Corn,UNKNOWN,0,482880,2014-01-30
Corn,CANADA,2088,435,2014-02-06
Corn,MEXICO,221016,146875,2014-02-06
Corn,GUATEMALA,23883,32097,2014-02-06
Corn,EL SALVADOR,4827,11056,2014-02-06
Corn,HONDURAS,0,0,2014-02-06
Corn,NICARAGUA,0,0,2014-02-06
Corn,COSTA RICA,0,60500,2014-02-06
Corn,PANAMA,0,0,2014-02-06
Corn,CUBA,27499,2499,2014-02-06
Corn,JAMAICA,0,11000,2014-02-06
Corn,HAITI,0,0,2014-02-06
Corn,DOMINICAN REPUBLIC,0,18000,2014-02-06
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2014-02-06
Corn,BARBADOS,0,0,2014-02-06
Corn,TRINIDAD AND TOBAGO,0,3500,2014-02-06
Corn,FRENCH WEST INDIES,0,4000,2014-02-06
Corn,COLOMBIA,115670,173194,2014-02-06
Corn,VENEZUELA,17013,57000,2014-02-06
Corn,GUYANA,0,0,2014-02-06
Corn,SURINAM,0,0,2014-02-06
Corn,ECUADOR,0,0,2014-02-06
Corn,PERU,61235,2999,2014-02-06
Corn,UNITED KINGDOM,40,0,2014-02-06
Corn,IRELAND,0,0,2014-02-06
Corn,NETHERLANDS,0,0,2014-02-06
Corn,GERMANY,0,0,2014-02-06
Corn,SPAIN,20,20,2014-02-06
Corn,PORTUGAL,0,0,2014-02-06
Corn,ITALY,0,0,2014-02-06
Corn,BULGARIA,0,0,2014-02-06
Corn,TURKEY,0,0,2014-02-06
Corn,SYRIA,0,0,2014-02-06
Corn,LEBANON,0,0,2014-02-06
Corn,ISRAEL,0,0,2014-02-06
Corn,SAUDI ARABIA,69800,0,2014-02-06
Corn,UNITED ARAB EMIRATES,0,0,2014-02-06
Corn,OMAN,0,0,2014-02-06
Corn,THAILAND,0,0,2014-02-06
Corn,VIETNAM,0,0,2014-02-06
Corn,MALAYSIA,0,0,2014-02-06
Corn,SINGAPORE,0,0,2014-02-06
Corn,INDONESIA,0,0,2014-02-06
Corn,PHILIPPINES,0,0,2014-02-06
Corn,"CHINA, PEOPLES REPUBLIC OF",5646,0,2014-02-06
Corn,"KOREA, REPUBLIC OF",178325,236525,2014-02-06
Corn,HONG KONG,440,271,2014-02-06
Corn,TAIWAN,8239,65110,2014-02-06
Corn,JAPAN,209100,68191,2014-02-06
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2014-02-06
Corn,MOROCCO,7699,699,2014-02-06
Corn,ALGERIA,0,0,2014-02-06
Corn,TUNISIA,0,0,2014-02-06
Corn,EGYPT,0,0,2014-02-06
Corn,KENYA,0,0,2014-02-06
Corn,UNKNOWN,0,629369,2014-02-06
Corn,CANADA,3004,863,2014-02-13
