State,Date,Temperature_2m_mean,Temperature_2m_min,Temperature_2m_max,Precipitation_sum
Illinois,2023-06-19,24.689003,18.7265,31.426498,0.0
Illinois,2023-06-20,25.541082,17.9765,32.6265,0.0
Illinois,2023-06-21,26.389,19.8765,32.8765,0.0
Illinois,2023-06-22,26.197332,20.4765,31.0765,0.0
Illinois,2023-06-23,24.711916,17.176498,30.926498,0.0
Illinois,2023-06-24,26.066086,17.176498,34.5265,0.0
Illinois,2023-06-25,27.236914,22.276499,30.776499,0.0
Illinois,2023-06-26,23.239,19.776499,27.0765,2.1
Illinois,2023-06-27,22.453585,18.0765,28.1265,0.0
Illinois,2023-06-28,22.884832,16.7265,30.0765,0.0
Illinois,2023-06-29,24.011915,20.7265,27.0765,5.6999993
Illinois,2023-06-30,23.416084,18.8765,29.8265,1.2
Illinois,2023-07-01,23.859833,19.776499,29.2265,10.6
Illinois,2023-07-02,22.322332,19.926498,25.5765,22.500002
Illinois,2023-07-03,23.970251,19.176498,29.776499,0.1
Illinois,2023-07-04,25.155668,19.676498,30.6265,0.0
Illinois,2023-07-05,25.097334,21.0765,30.926498,11.299999
Illinois,2023-07-06,23.024416,19.676498,27.276499,0.0
Illinois,2023-07-07,21.034832,15.6265,26.5765,0.0
Illinois,2023-07-08,20.436918,16.776499,24.4765,32.799995
Illinois,2023-07-09,21.132751,15.9765005,26.676498,0.0
Illinois,2023-07-10,21.924414,15.4765005,28.3765,0.0
Illinois,2023-07-11,24.249413,17.8265,31.0765,0.0
Illinois,2023-07-12,24.559832,20.7265,30.026499,15.0
Illinois,2023-07-13,21.872332,16.026499,27.2265,0.3
Illinois,2023-07-14,24.611916,19.926498,31.3265,1.2
Illinois,2023-07-15,24.347336,19.776499,28.776499,23.199999
Illinois,2023-07-16,23.136917,18.3765,28.526499,0.8
Illinois,2023-07-17,22.695246,18.6265,26.776499,0.5
Illinois,2023-07-18,20.870247,16.3265,25.276499,0.1
Illinois,2023-07-19,21.57025,15.8265,28.7265,0.0
Illinois,2023-07-20,25.359835,21.6265,29.9765,5.8
Illinois,2023-07-21,21.734835,17.1265,25.3765,0.0
Illinois,2023-07-22,22.161917,16.776499,27.3265,0.0
Illinois,2023-07-23,23.157751,18.026499,28.276499,1.3000001
Illinois,2023-07-24,24.291084,17.7265,30.526499,0.8
Illinois,2023-07-25,24.993164,18.3765,31.6265,0.0
Illinois,2023-07-26,26.626501,22.6265,34.9265,2.7
Illinois,2023-07-27,28.772331,22.4765,35.1765,0.0
Illinois,2023-07-28,29.622332,24.3765,34.976498,0.1
Illinois,2023-07-29,26.011915,21.776499,32.6765,9.8
Illinois,2023-07-30,23.997332,19.9765,28.176498,0.0
Illinois,2023-07-31,23.19525,17.8765,28.526499,0.0
Illinois,2023-08-01,23.674416,18.1265,29.276499,0.0
Illinois,2023-08-02,23.316084,19.776499,26.3765,0.8
Illinois,2023-08-03,23.161917,18.4765,30.2265,0.1
Illinois,2023-08-04,25.164,19.4765,31.176498,0.0
Illinois,2023-08-05,22.745249,19.276499,28.6265,62.999996
Illinois,2023-08-06,21.580664,18.0765,26.176498,1.3000001
Illinois,2023-08-07,20.949419,18.026499,24.2265,16.400002
Illinois,2023-08-08,20.7265,16.926498,25.4765,2.7
Illinois,2023-08-09,20.366083,16.4765,25.0765,9.0
Illinois,2023-08-10,21.232752,17.4765,27.176498,3.5999997
Illinois,2023-08-11,23.205666,19.2265,29.4765,3.5
Illinois,2023-08-12,24.207748,19.776499,27.4765,16.800001
Illinois,2023-08-13,22.018166,16.676498,26.3265,0.90000004
Illinois,2023-08-14,21.770248,19.276499,24.176498,8.2
Illinois,2023-08-15,19.272333,16.0765,23.526499,0.6
Illinois,2023-08-16,19.468166,12.9265,24.776499,0.0
Illinois,2023-08-17,21.234833,18.176498,25.5765,1.6
Illinois,2023-08-18,19.001501,13.2265005,23.7265,0.0
Illinois,2023-08-19,20.782751,16.2265,27.426498,0.0
Illinois,2023-08-20,25.774416,21.026499,32.3765,0.0
Illinois,2023-08-21,26.50358,22.3765,30.7265,0.0
Illinois,2023-08-22,25.407751,19.526499,31.3265,0.0
Illinois,2023-08-23,28.7015,24.6265,34.5265,0.0
Illinois,2023-08-24,29.97233,25.176498,35.6765,0.0
Illinois,2023-08-25,28.789,22.6265,32.476498,7.9
Illinois,2023-08-26,24.736916,21.3265,28.026499,3.8
Illinois,2023-08-27,20.884832,16.676498,25.2265,0.0
Illinois,2023-08-28,19.368166,13.9265,24.926498,0.0
Illinois,2023-08-29,20.630667,15.5265,27.3265,2.2
Illinois,2023-08-30,19.914,15.6765,24.4765,0.0
Illinois,2023-08-31,17.213999,11.0765,23.8765,0.0
Illinois,2023-09-01,19.222334,13.1265,26.0765,0.0
Illinois,2023-09-02,21.530664,15.4265,28.4765,0.0
Illinois,2023-09-03,24.524416,20.176498,31.0765,0.0
Illinois,2023-09-04,25.901503,21.1265,30.8765,1.0
Illinois,2023-09-05,25.322334,22.2265,28.8765,5.9
Illinois,2023-09-06,22.407747,20.526499,24.526499,7.4999995
Illinois,2023-09-07,20.795248,17.776499,24.0765,0.0
Illinois,2023-09-08,18.674416,14.5265,22.526499,0.0
Illinois,2023-09-09,18.63275,13.2765,23.926498,0.70000005
Illinois,2023-09-10,19.072332,12.5765,26.4765,0.4
Illinois,2023-09-11,19.582748,17.3765,22.8765,6.800001
Illinois,2023-09-12,17.2265,13.5265,21.3265,0.5
Illinois,2023-09-13,16.603582,11.9265,21.7265,0.0
Illinois,2023-09-14,15.488998,9.9265,21.7265,0.0
Illinois,2023-09-15,16.526499,10.4265,23.5765,0.0
Illinois,2023-09-16,17.461916,14.6265,21.3765,7.5
Illinois,2023-09-17,17.122332,13.6765,21.026499,4.3999996
Illinois,2023-09-18,15.7515,10.6265,21.776499,0.0
Illinois,2023-09-19,18.7265,14.1765,25.8765,0.0
Illinois,2023-09-20,21.209833,16.926498,25.8765,0.0
Illinois,2023-09-21,19.393166,16.8765,22.3265,6.899999
Illinois,2023-09-22,19.968163,16.8265,26.776499,8.1
Illinois,2023-09-23,21.624418,16.7265,26.7265,0.0
Illinois,2023-09-24,20.64525,16.4765,25.8765,0.3
Illinois,2023-09-25,20.43275,15.926499,24.6265,2.1
Illinois,2023-09-26,20.145248,17.1265,23.8765,3.1999998
Illinois,2023-09-27,18.19525,15.1765,22.526499,10.699999
Illinois,2023-09-28,18.016083,14.9265,22.176498,0.3
Illinois,2023-09-29,18.441082,13.4265,25.1265,0.0
Illinois,2023-09-30,21.555664,16.776499,27.776499,0.0
Illinois,2023-10-01,21.630667,16.2265,26.776499,0.0
Illinois,2023-10-02,21.37233,15.1265,27.0765,0.0
Illinois,2023-10-03,21.880667,16.2265,28.1265,0.0
Illinois,2023-10-04,22.928581,19.7265,26.2265,1.2
Illinois,2023-10-05,19.778582,17.7265,22.3765,5.3
Illinois,2023-10-06,13.722333,9.8265,19.5765,0.4
Illinois,2023-10-07,10.139,6.4765,14.0265,0.0
Illinois,2023-10-08,10.505667,7.1265,16.0765,0.0
Illinois,2023-10-09,9.87025,5.8765,14.1265,0.0
Illinois,2023-10-10,9.547334,4.3265,15.6265,0.0
Illinois,2023-10-11,10.941083,4.7765,17.3765,0.0
Illinois,2023-10-12,15.8827505,11.2265005,22.7265,9.8
Illinois,2023-10-13,16.074415,14.1265,18.4765,14.000001
Illinois,2023-10-14,12.861918,10.5265,16.3765,2.7999997
Illinois,2023-10-15,9.495251,5.9765,12.4765005,0.0
Illinois,2023-10-16,9.591084,5.6265,13.9265,0.0
Illinois,2023-10-17,8.980666,3.3265,15.7765,0.0
Illinois,2023-10-18,12.238999,8.1265,19.3765,0.1
Illinois,2023-10-19,13.736917,11.7265005,16.526499,4.6999993
Illinois,2023-10-20,12.003583,8.6265,16.6265,3.6
Illinois,2023-10-21,12.580666,8.0265,18.276499,0.0
Illinois,2023-10-22,9.728583,4.0265,15.0265,0.0
Illinois,2023-10-23,11.553584,7.3765,19.2265,0.0
Illinois,2023-10-24,18.499416,15.0765,23.8265,0.0
Illinois,2023-10-25,17.920252,14.8265,22.276499,14.600001
Illinois,2023-10-26,18.855665,18.0765,20.6265,3.2999997
Illinois,2023-10-27,17.974417,14.9765005,21.9765,6.1
Illinois,2023-10-28,6.1619167,2.6265,11.8765,1.1
Illinois,2023-10-29,6.1827507,4.3265,9.2265005,9.0
Illinois,2023-10-30,1.8577499,-1.4735,4.2265,1.2
Illinois,2023-10-31,-0.36516663,-2.7235,2.5265,0.0
Illinois,2023-11-01,0.4015,-3.5735002,4.9765,0.1
Illinois,2023-11-02,3.8827498,-0.3235,11.1765,0.0
Illinois,2023-11-03,8.828584,5.4765,13.2765,0.0
Illinois,2023-11-04,9.626499,4.7765,14.1265,0.1
Illinois,2023-11-05,8.557751,2.1265,14.8265,0.0
Illinois,2023-11-06,14.147334,10.1765,19.676498,0.1
Illinois,2023-11-07,11.605666,6.7765,15.7765,0.0
Illinois,2023-11-08,15.078583,8.8265,22.9765,0.8
Illinois,2023-11-09,9.18275,3.6265,14.5765,1.2
Illinois,2023-11-10,6.4702497,2.6764998,8.2265005,0.0
Illinois,2023-11-11,3.0244167,-2.6735,9.3265,0.0
Illinois,2023-11-12,7.5660834,4.0765,12.7765,0.0
Illinois,2023-11-13,8.886917,3.6764998,15.1765,0.0
Illinois,2023-11-14,7.7160835,1.4765,14.4265,0.0
Illinois,2023-11-15,9.361917,4.6765003,16.3265,0.0
Illinois,2023-11-16,11.695251,6.9265003,17.426498,0.0
Illinois,2023-11-17,11.978583,6.0265,16.6265,1.1000001
Illinois,2023-11-18,3.7056668,-2.4235,10.0265,0.0
Illinois,2023-11-19,6.9910836,1.4765,14.0265,0.0
Illinois,2023-11-20,8.149417,7.3265,9.6265,0.3
Illinois,2023-11-21,5.4848332,3.6265,8.0265,13.200001
Illinois,2023-11-22,3.711917,1.2765,7.1765003,0.0
Illinois,2023-11-23,3.464,0.0765,8.3765,0.0
Illinois,2023-11-24,0.58691657,-2.2735002,4.1765003,0.0
Illinois,2023-11-25,-1.4089165,-4.3234997,3.3265,0.0
Illinois,2023-11-26,-0.62558335,-2.5235002,1.4765,7.1000004
Illinois,2023-11-27,-3.26725,-6.3234997,-0.9735,0.0
Illinois,2023-11-28,-7.2755847,-10.6235,-3.8735,0.0
Illinois,2023-11-29,-1.7505836,-7.2735,7.2765,0.0
Illinois,2023-11-30,4.2723327,0.3765,10.5765,0.0
Illinois,2023-12-01,5.834833,4.7765,7.5765,16.900002
Illinois,2023-12-02,4.0264997,2.3765,6.0765,0.8000001
Illinois,2023-12-03,3.2285833,1.8765,5.1765003,4.5999994
Illinois,2023-12-04,0.94108343,-1.7235,4.7265,0.0
Illinois,2023-12-05,2.5660832,0.0765,5.4765,2.1
Illinois,2023-12-06,1.0452499,-2.2735002,4.1265,0.0
Illinois,2023-12-07,5.6910834,2.3765,12.9765005,0.0
Illinois,2023-12-08,10.405667,6.9765,14.3265,0.0
Illinois,2023-12-09,9.243166,5.9265003,12.8265,10.2
Illinois,2023-12-10,0.75983334,-1.6235,4.9765,0.0
Illinois,2023-12-11,-2.21725,-5.8735,4.7265,0.0
Illinois,2023-12-12,0.27233332,-2.0235,2.7264998,0.0
Illinois,2023-12-13,-0.24016672,-3.3235002,5.2765,0.0
Illinois,2023-12-14,1.5452499,-2.8735,8.8265,0.0
Illinois,2023-12-15,5.0452504,1.7765,10.9765005,0.1
Illinois,2023-12-16,6.5515003,5.0765,7.2265,10.5
Illinois,2023-12-17,5.3244166,4.2765,6.9765,0.2
Illinois,2023-12-18,-0.74225014,-4.3234997,2.8265,0.0
Illinois,2023-12-19,-4.552667,-8.3235,1.1765,0.0
Illinois,2023-12-20,1.0431665,-1.9235,7.7765,0.0
Illinois,2023-12-21,5.2848334,2.5765,10.5265,0.4
Illinois,2023-12-22,7.4890003,5.5265,9.3265,6.7000003
Illinois,2023-12-23,9.886918,7.9265003,13.0265,2.4999995
Illinois,2023-12-24,10.307751,7.6765003,15.0265,0.0
Illinois,2023-12-25,12.416083,11.6265,13.5765,8.2
Illinois,2023-12-26,4.2119174,1.1265,12.0265,2.0
Illinois,2023-12-27,2.3535833,-0.22350001,6.3765,0.3
Illinois,2023-12-28,1.4639997,-0.8735,3.9764998,1.5
Illinois,2023-12-29,1.5806667,0.5765,3.5765,4.9
Illinois,2023-12-30,0.057750117,-3.7235,5.3765,0.0
Illinois,2023-12-31,-0.5568333,-2.7235,1.6265,0.2
Illinois,2024-01-01,-1.186,-3.7735002,1.4265,0.1
Illinois,2024-01-02,-2.4526668,-5.1235,3.5765,0.0
Illinois,2024-01-03,-1.2485,-4.9735,2.3765,0.0
Illinois,2024-01-04,-1.1297501,-4.7235,2.4264998,0.0
Illinois,2024-01-05,-1.9401665,-4.9235,2.8765,0.0
Illinois,2024-01-06,-0.10683334,-1.0735,1.6265,4.3999996
Illinois,2024-01-07,-0.13600014,-2.0235,2.5265,1.4000001
Illinois,2024-01-08,-1.3985,-5.4735,2.8765,0.1
Illinois,2024-01-09,0.539,0.1265,1.1265,25.400002
Illinois,2024-01-10,-1.5735,-3.7235,0.22649999,3.5000002
Illinois,2024-01-11,-1.3047498,-3.8235002,1.1265,0.1
Illinois,2024-01-12,-0.22974999,-3.8735,1.8265,17.9
Illinois,2024-01-13,-7.2776666,-14.6735,0.3265,2.8999996
Illinois,2024-01-14,-22.017248,-26.1735,-15.7235,0.1
Illinois,2024-01-15,-20.727667,-23.323502,-15.4235,0.0
Illinois,2024-01-16,-18.121414,-21.2735,-14.8235,0.4
Illinois,2024-01-17,-11.400585,-16.1735,-3.2235,0.0
Illinois,2024-01-18,-3.827667,-6.2735,0.2765,0.2
Illinois,2024-01-19,-11.535999,-15.5735,-6.0235,2.5999997
Illinois,2024-01-20,-16.644333,-19.9235,-11.4235,0.0
Illinois,2024-01-21,-13.121415,-18.2735,-3.6735,0.0
Illinois,2024-01-22,-3.46725,-7.2735,-0.07350001,2.1999998
Illinois,2024-01-23,0.72858334,-0.77349997,3.5265,9.600002
Illinois,2024-01-24,1.4306668,0.47650003,2.8265,10.600001
Illinois,2024-01-25,1.64525,0.42650002,3.6764998,2.3
Illinois,2024-01-26,2.42025,0.8265,5.1765003,15.299999
Illinois,2024-01-27,1.4139999,-1.8735,3.7765,0.3
Illinois,2024-01-28,1.5556666,0.6765,2.6265,4.8999996
Illinois,2024-01-29,0.7994168,-3.8735,7.2265,0.0
Illinois,2024-01-30,2.2160833,0.1265,5.9265003,1.0
Illinois,2024-01-31,1.8910834,-2.8735,7.3265,0.0
Illinois,2024-02-01,4.8265,0.97650003,12.9265,0.0
Illinois,2024-02-02,2.9098337,-0.4235,7.0765,0.0
Illinois,2024-02-03,1.4244165,-2.9235,9.0765,0.0
Illinois,2024-02-04,1.8785833,-2.4235,9.1265,0.0
Illinois,2024-02-05,1.414,-3.0735002,8.2265005,0.0
Illinois,2024-02-06,1.1598336,-4.2235,9.4265,0.0
Illinois,2024-02-07,2.7473335,-1.0235,9.4765005,0.0
Illinois,2024-02-08,8.949417,4.2765,15.4265,1.6
Illinois,2024-02-09,8.634833,3.3265,13.1265,0.1
Illinois,2024-02-10,2.5077503,-1.9735,7.6765003,0.0
Illinois,2024-02-11,0.17441666,-3.7735002,4.9265003,0.0
Illinois,2024-02-12,-0.29224965,-5.0235,5.5765,0.0
Illinois,2024-02-13,0.78483343,-2.8735,6.1265,0.0
Illinois,2024-02-14,2.2556667,-3.0735002,8.7765,0.0
Illinois,2024-02-15,5.30775,4.0265,6.9765,2.0
Illinois,2024-02-16,-1.4318334,-3.2235,1.9764999,5.6000004
Illinois,2024-02-17,-6.8235,-11.7235,-2.1735,0.0
Illinois,2024-02-18,-1.9943329,-7.6235,6.5265,0.0
Illinois,2024-02-19,0.039000154,-6.2235,9.3265,0.0
Illinois,2024-02-20,3.409833,-1.7735,12.3765,0.0
Illinois,2024-02-21,7.843167,2.8265,16.3265,0.0
Illinois,2024-02-22,10.347333,6.3265,15.3265,4.8999996
Illinois,2024-02-23,6.416083,0.0765,11.5265,0.1
Illinois,2024-02-24,-0.41933322,-7.2735,8.3265,0.0
Illinois,2024-02-25,4.414,-1.1235,15.4265,0.0
Illinois,2024-02-26,8.868167,1.2265,19.676498,0.0
Illinois,2024-02-27,15.666081,10.5265,21.676498,1.1
Illinois,2024-02-28,0.2973336,-8.1735,16.1265,0.0
Illinois,2024-02-29,-1.3110001,-6.6235,7.6765003,0.0
Illinois,2024-03-01,1.13275,-1.6735,4.1265,2.2
Illinois,2024-03-02,4.3494163,-0.8735,13.8265,0.0
Illinois,2024-03-03,11.441083,6.2765,20.8765,0.0
Illinois,2024-03-04,16.711916,12.0765,22.7265,0.4
Illinois,2024-03-05,12.343166,7.0265,20.5765,33.600002
Illinois,2024-03-06,6.6265006,0.6765,12.7265005,0.0
Illinois,2024-03-07,6.220249,1.1765,12.6765,0.0
Illinois,2024-03-08,9.482751,7.5765,12.5765,18.8
Illinois,2024-03-09,4.72025,0.47650003,9.2265005,0.3
Illinois,2024-03-10,1.8806667,-3.0735002,7.4265003,0.0
Illinois,2024-03-11,5.9056664,-0.22350001,17.1265,0.0
Illinois,2024-03-12,11.98275,5.8265,19.7265,0.0
Illinois,2024-03-13,14.403584,8.4765005,20.3265,0.3
Illinois,2024-03-14,15.086917,12.3765,20.5765,13.800001
Illinois,2024-03-15,7.5952497,2.8265,13.1265,0.0
Illinois,2024-03-16,8.8015,3.8265,15.6765,0.0
Illinois,2024-03-17,3.5223334,-0.07350001,9.6765,0.0
Illinois,2024-03-18,-0.92350006,-4.2735,1.9764999,0.0
Illinois,2024-03-19,2.3619168,-3.5235002,13.5765,0.0
Illinois,2024-03-20,5.8140006,2.2264998,10.6765,0.0
Illinois,2024-03-21,1.3681666,-3.5235002,7.1765003,0.0
Illinois,2024-03-22,3.4515,-0.5735,10.5765,2.8
Illinois,2024-03-23,1.0619166,-3.0235002,5.8265,0.0
Illinois,2024-03-24,3.6890001,-0.3235,10.9265,0.0
Illinois,2024-03-25,11.128583,8.6265,15.2265005,15.2
Illinois,2024-03-26,8.649416,4.7765,13.0765,9.900001
Illinois,2024-03-27,1.8056666,-2.6235,6.6265,0.0
Illinois,2024-03-28,4.6015,-1.1735,14.1765,1.5
Illinois,2024-03-29,8.532749,1.9265,17.3765,0.0
Illinois,2024-03-30,14.511917,11.2265005,18.3765,5.5
Illinois,2024-03-31,9.278583,2.7264998,15.9765005,0.4
Illinois,2024-04-01,11.105667,6.6265,18.8265,15.700001
Illinois,2024-04-02,11.074416,3.9764998,16.526499,17.5
Illinois,2024-04-03,1.8869168,0.97650003,3.1265,7.5
Illinois,2024-04-04,2.303583,0.92649996,5.3765,1.8000002
Illinois,2024-04-05,4.003583,-0.6235,9.0265,0.0
Illinois,2024-04-06,,,,
Illinois,2024-04-07,,,,
South Dakota,2023-04-09,2.604,-3.9959998,14.954,0.0
South Dakota,2023-04-10,9.601916,1.054,22.054,0.0
South Dakota,2023-04-11,16.27275,9.504,28.304,0.0
South Dakota,2023-04-12,16.776918,12.654,25.154,0.0
South Dakota,2023-04-13,9.979,3.5040002,20.104,0.0
South Dakota,2023-04-14,8.3185835,3.7540002,14.104,11.200001
South Dakota,2023-04-15,4.48525,1.254,7.554,1.8000001
South Dakota,2023-04-16,4.8769164,0.404,11.404,0.0
South Dakota,2023-04-17,5.3706665,-2.146,13.904,0.0
South Dakota,2023-04-18,9.191501,3.604,16.804,0.0
South Dakota,2023-04-19,11.18525,4.204,16.204,7.5
South Dakota,2023-04-20,7.143584,3.7540002,12.654,0.2
South Dakota,2023-04-21,2.104,-0.146,5.954,1.1000001
South Dakota,2023-04-22,1.9456667,-1.396,6.504,0.6
South Dakota,2023-04-23,2.8810833,-3.4959998,8.054,0.0
South Dakota,2023-04-24,5.5477505,-1.9959999,13.404,0.0
South Dakota,2023-04-25,6.2769165,0.75399995,12.404,1.0
South Dakota,2023-04-26,10.726916,3.5540001,20.404,0.0
South Dakota,2023-04-27,13.351917,6.4040003,20.904,1.1
South Dakota,2023-04-28,9.387335,4.104,15.154,0.3
South Dakota,2023-04-29,10.674832,5.304,15.704,0.0
South Dakota,2023-04-30,8.179001,2.154,14.104,0.0
South Dakota,2023-05-01,7.599834,0.954,13.854,0.0
South Dakota,2023-05-02,7.945667,-0.396,15.354,0.0
South Dakota,2023-05-03,12.629001,4.204,23.804,0.0
South Dakota,2023-05-04,18.576918,12.754,24.404,0.0
South Dakota,2023-05-05,17.381083,10.504,24.104,0.0
South Dakota,2023-05-06,16.73525,12.304,23.804,21.400002
South Dakota,2023-05-07,13.3602495,7.104,20.554,0.0
South Dakota,2023-05-08,14.462333,7.454,21.904,0.0
South Dakota,2023-05-09,17.36025,11.904,25.004,3.9999998
South Dakota,2023-05-10,18.162334,12.904,24.104,0.0
South Dakota,2023-05-11,19.270666,13.954,26.554,2.0
South Dakota,2023-05-12,18.314417,15.354,23.504,19.400002
South Dakota,2023-05-13,17.287333,15.054,21.054,26.900003
South Dakota,2023-05-14,15.8081665,12.254,19.304,1.9999999
South Dakota,2023-05-15,14.879001,8.704,20.454,0.0
South Dakota,2023-05-16,16.17275,8.854,23.354,0.0
South Dakota,2023-05-17,17.833166,10.504,26.354,0.0
South Dakota,2023-05-18,17.52275,11.254,24.104,0.0
South Dakota,2023-05-19,11.881082,5.754,18.054,0.0
South Dakota,2023-05-20,13.997749,5.754,23.204,0.0
South Dakota,2023-05-21,19.206083,11.654,26.604,0.2
South Dakota,2023-05-22,20.901918,13.204,27.904,0.8
South Dakota,2023-05-23,23.28942,16.954,28.704,0.0
South Dakota,2023-05-24,22.82067,16.854,28.804,0.0
South Dakota,2023-05-25,22.622751,16.104,28.454,0.5
South Dakota,2023-05-26,21.801916,16.554,26.454,1.5
South Dakota,2023-05-27,23.372751,18.854,28.604,0.0
South Dakota,2023-05-28,23.226915,18.754,27.754,0.0
South Dakota,2023-05-29,21.770666,15.754,28.654,3.4
South Dakota,2023-05-30,23.249832,14.954,30.004,0.0
South Dakota,2023-05-31,23.25817,16.354,29.654,0.0
South Dakota,2023-06-01,23.976921,17.104,30.604,1.0
South Dakota,2023-06-02,23.760254,19.554,28.554,0.3
South Dakota,2023-06-03,23.520668,17.404,29.454,0.0
South Dakota,2023-06-04,24.187334,18.104,29.904,0.6
South Dakota,2023-06-05,23.906082,16.604,30.404,0.0
South Dakota,2023-06-06,25.283165,17.904,31.254,0.0
South Dakota,2023-06-07,25.791502,18.704,32.054,0.0
South Dakota,2023-06-08,26.618586,20.104,32.204,2.1
South Dakota,2023-06-09,25.358168,19.154,31.604,3.1000001
South Dakota,2023-06-10,21.147749,18.254,28.004,12.900002
South Dakota,2023-06-11,18.726913,15.054,22.004,0.0
South Dakota,2023-06-12,18.160254,10.954,24.304,0.0
South Dakota,2023-06-13,20.41233,13.354,27.354,0.0
South Dakota,2023-06-14,22.062334,15.254,28.504,0.0
South Dakota,2023-06-15,23.018585,17.204,30.454,2.9
South Dakota,2023-06-16,21.149836,17.154,25.854,0.0
South Dakota,2023-06-17,18.726915,13.254,23.304,0.0
South Dakota,2023-06-18,21.04775,12.954,29.904,0.0
South Dakota,2023-06-19,27.122757,19.304,36.504,0.0
South Dakota,2023-06-20,29.620668,24.454,35.304,0.0
South Dakota,2023-06-21,25.183167,20.604,33.454,15.299999
South Dakota,2023-06-22,23.299833,19.204,27.204,2.4
South Dakota,2023-06-23,21.635252,17.704,26.954,3.4999995
South Dakota,2023-06-24,19.714415,14.604,27.604,36.6
South Dakota,2023-06-25,19.958166,16.504,25.154,0.8
South Dakota,2023-06-26,19.887335,13.204,26.254,0.0
South Dakota,2023-06-27,22.118582,17.304,27.804,4.8999996
South Dakota,2023-06-28,21.768583,15.954,27.604,5.5
South Dakota,2023-06-29,23.368584,18.104,28.204,0.0
South Dakota,2023-06-30,22.422747,18.904,26.604,2.8999999
South Dakota,2023-07-01,22.370667,16.854,27.354,1.1
South Dakota,2023-07-02,24.724836,18.104,32.254,0.0
South Dakota,2023-07-03,25.199837,19.504,30.254,0.2
South Dakota,2023-07-04,22.6915,17.404,29.854,4.4
South Dakota,2023-07-05,18.22275,13.454,21.904,0.0
South Dakota,2023-07-06,17.937332,11.454,25.554,0.0
South Dakota,2023-07-07,20.316498,17.004,24.804,6.2999997
South Dakota,2023-07-08,19.237333,15.054,23.904,0.1
South Dakota,2023-07-09,21.064417,15.254,28.854,0.0
South Dakota,2023-07-10,24.606085,17.404,33.204,0.1
South Dakota,2023-07-11,21.926916,16.954,31.254,2.1
South Dakota,2023-07-12,20.968584,15.404,28.054,0.0
South Dakota,2023-07-13,24.624832,18.854,31.904,0.2
South Dakota,2023-07-14,24.53942,19.354,29.454,0.0
South Dakota,2023-07-15,23.351915,18.404,29.154,0.0
South Dakota,2023-07-16,22.074831,15.204,28.504,0.6
South Dakota,2023-07-17,20.072752,14.704,25.504,0.1
South Dakota,2023-07-18,22.406084,17.254,29.454,2.8
South Dakota,2023-07-19,24.091501,19.304,30.704,4.2999997
South Dakota,2023-07-20,22.166496,16.804,29.104,0.0
South Dakota,2023-07-21,22.654005,16.804,29.304,0.1
South Dakota,2023-07-22,23.80192,17.504,30.804,0.3
South Dakota,2023-07-23,24.66442,17.004,33.404,0.0
South Dakota,2023-07-24,26.78733,18.904,32.554,0.0
South Dakota,2023-07-25,28.16025,22.904,35.854,0.0
South Dakota,2023-07-26,29.460249,21.604,37.354,0.0
South Dakota,2023-07-27,29.058167,21.954,36.254,0.0
South Dakota,2023-07-28,27.456078,20.054,34.104,0.0
South Dakota,2023-07-29,23.95192,18.854,29.404,0.2
South Dakota,2023-07-30,24.124832,18.904,29.904,3.6
South Dakota,2023-07-31,25.70192,19.954,31.004,0.1
South Dakota,2023-08-01,26.73525,22.554,31.604,0.1
South Dakota,2023-08-02,26.183167,20.754,31.404,0.0
South Dakota,2023-08-03,26.718584,20.854,31.754,0.3
South Dakota,2023-08-04,25.77067,21.204,30.304,1.3000001
South Dakota,2023-08-05,21.24775,18.804,24.054,23.5
South Dakota,2023-08-06,20.108166,17.804,23.704,23.000004
South Dakota,2023-08-07,19.314417,13.854,24.904,0.0
South Dakota,2023-08-08,20.543585,14.104,27.404,0.0
South Dakota,2023-08-09,22.006083,16.554,28.104,0.1
South Dakota,2023-08-10,23.974836,18.804,30.204,0.90000004
South Dakota,2023-08-11,23.385252,17.904,28.304,0.0
South Dakota,2023-08-12,23.353998,17.404,30.454,0.3
South Dakota,2023-08-13,20.6915,18.104,29.604,28.000002
South Dakota,2023-08-14,18.474834,14.454,24.004,0.2
South Dakota,2023-08-15,21.262335,14.904,30.204,0.0
South Dakota,2023-08-16,25.78525,20.354,34.104,0.0
South Dakota,2023-08-17,21.54775,15.454,29.154,0.0
South Dakota,2023-08-18,26.022749,20.104,37.654,0.0
South Dakota,2023-08-19,28.858171,23.304,36.104,0.0
South Dakota,2023-08-20,22.089417,16.504,27.804,0.0
South Dakota,2023-08-21,26.424835,20.404,37.804,0.0
South Dakota,2023-08-22,31.358164,26.704,38.154,0.0
South Dakota,2023-08-23,28.795664,21.854,36.154,0.0
South Dakota,2023-08-24,27.937334,23.104,34.454,0.0
South Dakota,2023-08-25,25.208168,20.754,29.854,0.4
South Dakota,2023-08-26,19.67275,14.154,24.704,0.0
South Dakota,2023-08-27,21.831085,15.954,31.704,0.0
South Dakota,2023-08-28,24.881083,19.154,30.754,0.0
South Dakota,2023-08-29,23.510254,17.204,29.204,0.0
South Dakota,2023-08-30,23.643585,17.004,32.304,0.0
South Dakota,2023-08-31,26.879,22.304,31.454,0.0
South Dakota,2023-09-01,27.14775,21.154,35.804,0.0
South Dakota,2023-09-02,29.483168,23.054,35.704,0.0
South Dakota,2023-09-03,29.135254,21.954,36.504,0.0
